"Sample","IFNg","IL-2","IL-6","IL-7","IL-8","IL-10","IL-15","IL-18","KC-like"
"1556",0.694760280595132,0.975832340125648,-0.595332782435203,-1.13136437048023,0.669596730817605,-0.542176264549825,-0.383101740033448,0.58645624031094,1.80489827772928
"1562",-0.187951587194701,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.456273797521955,0.316897790937251
"1563",0.694760280595132,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,1.42922349741943,-0.383101740033448,1.44837807832791,0.316897790937251
"1581",-1.23652354258952,1.63798117807755,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,1.25592912602969,0.316897790937251
"1586",0.461400302704329,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.888251524736999,-0.798534367950734
"1663",-0.187951587194701,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.142011249102715,-0.798534367950734
"1394",1.35737447453882,1.11057348535067,-0.595332782435203,-1.13136437048023,2.09344199925882,0.382458638662389,-0.383101740033448,-0.142011249102715,0.316897790937251
"1391",-1.23652354258952,1.36867817769191,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-2.84475976343226,-0.798534367950734
"1379",1.09407475926519,0.747107289490534,-0.595332782435203,0.354865251795418,-0.319293803016149,2.36298380995775,2.9047229277713,-0.540100315059062,1.35869316979515
"1501",0.79564811036299,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.617431130403978,-0.798534367950734
"2010",0.475071576574873,1.39697982886403,1.37469314806437,-0.196525041546901,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.11353947862568,1.4824704180337
"2017",0.475071576574873,-0.793042021615241,1.54015657572198,0.836475583043643,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.529387804467336,1.59036292558832
"2021",0.589720508192276,-0.793042021615241,1.37469314806437,-0.196525041546901,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.414545726529007,1.42079510176795
"2022",0.262240091587827,-0.0532699334321094,1.68231457214175,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.254470347410719,1.53982126033953
"2023",0.554764462459748,-0.793042021615241,1.84575408566802,1.54625310749345,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.597478148162544,1.4824704180337
"2025",0.475071576574873,-0.793042021615241,1.37469314806437,-0.799793778721569,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.108767376819703,1.59036292558832
"2030",0.262240091587827,-0.793042021615241,1.91961497026724,-0.196525041546901,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.551962718921976,1.4824704180337
"2033",1.57864575796852,-0.793042021615241,1.10476549151911,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.338210797591663,1.53982126033953
"2037",0.775916209783293,-0.793042021615241,1.54015657572198,0.0868552915616294,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.258991160016998,1.4824704180337
"2081",0.0971085043202759,0.314532278045857,1.58977568465235,0.0868552915616294,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.145764961764391,1.51186753816332
"2104",0.475071576574873,-0.793042021615241,1.54015657572198,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-1.17912814413436,1.42079510176795
"2106",0.262240091587827,1.14171430805741,1.37469314806437,-0.196525041546901,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.81542910150232,1.4824704180337
"2098",0.262240091587827,-0.793042021615241,1.68231457214175,0.416216386327692,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.485639752678357,1.53982126033953
"2009",0.0971085043202759,-0.793042021615241,1.48755788949145,0.416216386327692,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.442176989275649,1.53982126033953
"2012",0.262240091587827,-0.793042021615241,1.17953815446772,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.0909426594024784,1.4824704180337
"2013",0.475071576574873,-0.793042021615241,1.63673476587839,-0.799793778721569,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.108767376819703,1.42079510176795
"2014",0.381572813915473,1.34162742616894,1.84575408566802,-0.799793778721569,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.145764961764391,1.42079510176795
"2015",0.262240091587827,-0.793042021615241,1.48755788949145,0.0868552915616294,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.193158352922452,1.53982126033953
"2024",-0.172721004811184,-0.793042021615241,1.48755788949145,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.764995985689933,1.42079510176795
"2026",0.475071576574873,-0.793042021615241,1.43294159604271,-0.799793778721569,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.201252653085119,1.4824704180337
"2032",0.554764462459748,0.170708186168569,1.76692372964808,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-1.30590299395747,1.38614150676772
"2034",-0.172721004811184,-0.793042021615241,1.10476549151911,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.975703832953271,1.35161925595925
"2088",0.0971085043202759,-0.793042021615241,1.10476549151911,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,1.13640593510932,1.42079510176795
"2096",0.0971085043202759,-0.793042021615241,1.48755788949145,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.643676949754121,1.45346027057125
"2097",-0.172721004811184,2.68373606214447,1.91961497026724,0.529119329582136,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.469661878174648,1.4824704180337
"2099",-0.935678909381099,-0.793042021615241,1.84575408566802,-1.13136437048023,-0.319293803016149,-0.542176264549825,4.56307059821918,-0.442483957811056,1.4824704180337
